Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
┏━━━━━━━━━━━━━━┳━━━━━━━╸T╺╸R╺╸A╺╸I╺╸N╺━━━━━━━┳━━━━━━━╸S╺╸T╺╸A╺╸T╺╸S╺━━━━━━━┳━━━━━━━╸V╺╸A╺╸L╺╸I╺╸D╺━━━━━━━┓
┃              ┃              ╷              ┃              ╷              ┃              ╷              ┃
┃       epoch  ┃        loss  │    accuracy  ┃        l.r.  │     elapsed  ┃        loss  │    accuracy  ┃
┠──────────────╂──────────────┼──────────────╂──────────────┼──────────────╂──────────────┼──────────────┨
┃           0  ┃      1.8686  │     11.72 %  ┃   2.000e-01  │   00:03 min  ┠┈▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.5000 | Δ: 0.0000 | current_val_loss: 1.9808 | running_val_loss: 1.9808 | best_val_loss: 1.9808
┃           1  ┃      1.6635  │     19.69 %  ┃   2.000e-01  │   00:16 min  ┠┈███▒┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.3144 | current_val_loss: 3.2294 | running_val_loss: 2.9912 | best_val_loss: 1.6768
┃           1  ┃      1.6050  │     23.83 %  ┃   2.000e-01  │   00:19 min  ┠┈████░┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.2154 | current_val_loss: 2.0012 | running_val_loss: 2.8922 | best_val_loss: 1.6768
┃           1  ┃      1.6327  │     20.00 %  ┃   2.000e-01  │   00:22 min  ┠┈█████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.1167 | current_val_loss: 1.9050 | running_val_loss: 2.7935 | best_val_loss: 1.6768
┃           1  ┃      1.6197  │     22.58 %  ┃   2.000e-01  │   00:26 min  ┠┈█████▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.1596 | current_val_loss: 3.2223 | running_val_loss: 2.8364 | best_val_loss: 1.6768
┃           1  ┃      1.6801  │     19.06 %  ┃   2.000e-01  │   00:29 min  ┠┈██████▒┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0589 | current_val_loss: 1.8293 | running_val_loss: 2.7357 | best_val_loss: 1.6768
┃           1  ┃      1.6257  │     22.58 %  ┃   2.000e-01  │   00:32 min  ┠┈███████░┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9801 | current_val_loss: 1.9478 | running_val_loss: 2.6569 | best_val_loss: 1.6768
┃           1  ┃      1.5850  │     22.03 %  ┃   2.000e-01  │   00:35 min  ┠┈████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9395 | current_val_loss: 2.2509 | running_val_loss: 2.6163 | best_val_loss: 1.6768
┃           1  ┃      1.6170  │     21.02 %  ┃   2.000e-01  │   00:38 min  ┠┈████████▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9838 | current_val_loss: 3.0598 | running_val_loss: 2.6606 | best_val_loss: 1.6768
┃           1  ┃      1.6104  │     23.12 %  ┃   2.000e-01  │   00:41 min  ┠┈█████████░┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9095 | current_val_loss: 1.9173 | running_val_loss: 2.5863 | best_val_loss: 1.6768
┃           1  ┃      1.6804  │     19.14 %  ┃   2.000e-01  │   00:44 min  ┠┈██████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8829 | current_val_loss: 1.6053 | running_val_loss: 2.4882 | best_val_loss: 1.6053
┃           1  ┃      1.6307  │     21.64 %  ┃   2.000e-01  │   00:47 min  ┠┈██████████▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8445 | current_val_loss: 2.1045 | running_val_loss: 2.4498 | best_val_loss: 1.6053
┃           1  ┃      1.6106  │     23.91 %  ┃   2.000e-01  │   00:50 min  ┠┈███████████▒┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8050 | current_val_loss: 2.0546 | running_val_loss: 2.4103 | best_val_loss: 1.6053
┃           1  ┃      1.6740  │     18.20 %  ┃   2.000e-01  │   00:53 min  ┠┈████████████░┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.7463 | current_val_loss: 1.8236 | running_val_loss: 2.3516 | best_val_loss: 1.6053
┃           1  ┃      1.6127  │     21.02 %  ┃   2.000e-01  │   00:57 min  ┠┈█████████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.7754 | current_val_loss: 2.6418 | running_val_loss: 2.3806 | best_val_loss: 1.6053
┃           1  ┃      1.6279  │     20.00 %  ┃   2.000e-01  │   01:00 min  ┠┈█████████████▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8541 | current_val_loss: 3.1682 | running_val_loss: 2.4594 | best_val_loss: 1.6053
┃           1  ┃      1.6163  │     23.52 %  ┃   2.000e-01  │   01:03 min  ┠┈██████████████▒┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0869 | current_val_loss: 4.7875 | running_val_loss: 2.6922 | best_val_loss: 1.6053
┃           1  ┃      1.5734  │     23.52 %  ┃   2.000e-01  │   01:06 min  ┠┈███████████████░┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0881 | current_val_loss: 2.7037 | running_val_loss: 2.6934 | best_val_loss: 1.6053
┃           1  ┃      1.6565  │     21.25 %  ┃   2.000e-01  │   01:09 min  ┠┈████████████████┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0103 | current_val_loss: 1.9153 | running_val_loss: 2.6156 | best_val_loss: 1.6053
┃           1  ┃      1.5617  │     22.66 %  ┃   2.000e-01  │   01:12 min  ┠┈████████████████▒┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.1741 | current_val_loss: 4.2534 | running_val_loss: 2.7793 | best_val_loss: 1.6053
┃           1  ┃      1.6234  │     21.80 %  ┃   2.000e-01  │   01:15 min  ┠┈█████████████████░┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.1530 | current_val_loss: 2.5684 | running_val_loss: 2.7583 | best_val_loss: 1.6053
┃           1  ┃      1.6666  │     19.22 %  ┃   2.000e-01  │   01:18 min  ┠┈██████████████████┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0817 | current_val_loss: 2.0458 | running_val_loss: 2.6870 | best_val_loss: 1.6053
┃           1  ┃      1.6397  │     21.17 %  ┃   2.000e-01  │   01:21 min  ┠┈██████████████████▓┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.1888 | current_val_loss: 3.7581 | running_val_loss: 2.7941 | best_val_loss: 1.6053
┃           1  ┃      1.6202  │     21.02 %  ┃   2.000e-01  │   01:25 min  ┠┈███████████████████▒┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.2223 | current_val_loss: 3.1288 | running_val_loss: 2.8276 | best_val_loss: 1.6053
┃           1  ┃      1.6691  │     18.36 %  ┃   2.000e-01  │   01:28 min  ┠┈████████████████████░┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.1382 | current_val_loss: 1.9869 | running_val_loss: 2.7435 | best_val_loss: 1.6053
┃           1  ┃      1.6509  │     21.88 %  ┃   2.000e-01  │   01:31 min  ┠┈█████████████████████┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0546 | current_val_loss: 1.9076 | running_val_loss: 2.6599 | best_val_loss: 1.6053
┃           1  ┃      1.6134  │     22.97 %  ┃   2.000e-01  │   01:34 min  ┠┈█████████████████████▓┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0380 | current_val_loss: 2.4938 | running_val_loss: 2.6433 | best_val_loss: 1.6053
┃           1  ┃      1.6941  │     18.36 %  ┃   2.000e-01  │   01:37 min  ┠┈██████████████████████▒┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9562 | current_val_loss: 1.8252 | running_val_loss: 2.5615 | best_val_loss: 1.6053
┃           1  ┃      1.6486  │     21.09 %  ┃   2.000e-01  │   01:40 min  ┠┈███████████████████████░┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9196 | current_val_loss: 2.1952 | running_val_loss: 2.5249 | best_val_loss: 1.6053
┃           1  ┃      1.6363  │     22.11 %  ┃   2.000e-01  │   01:44 min  ┠┈████████████████████████┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8442 | current_val_loss: 1.7710 | running_val_loss: 2.4495 | best_val_loss: 1.6053
┃           1  ┃      1.6053  │     20.86 %  ┃   2.000e-01  │   01:47 min  ┠┈████████████████████████▒┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8258 | current_val_loss: 2.2652 | running_val_loss: 2.4311 | best_val_loss: 1.6053
┃           1  ┃      1.6280  │     23.36 %  ┃   2.000e-01  │   01:50 min  ┠┈█████████████████████████░┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8473 | current_val_loss: 2.6462 | running_val_loss: 2.4526 | best_val_loss: 1.6053
┃           1  ┃      1.6489  │     20.08 %  ┃   2.000e-01  │   01:53 min  ┠┈██████████████████████████┈┈┨Adaptive alpha: 0.0000 | Δ: -0.7921 | current_val_loss: 1.9004 | running_val_loss: 2.3974 | best_val_loss: 1.6053
┃           1  ┃      1.6390  │     20.00 %  ┃   2.000e-01  │   01:56 min  ┠┈██████████████████████████▓┈┨┃           1  ┃      1.6433  │     21.16 %  ┃   2.000e-01  │   01:56 min  ┃      1.9184  │     13.88 %  ┃
Adaptive alpha: 0.0000 | Δ: -0.9041 | current_val_loss: 3.5178 | running_val_loss: 2.5094 | best_val_loss: 1.6053
┃           2  ┃      1.7473  │     18.40 %  ┃   2.000e-01  │   00:03 min  ┠┈▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8593 | current_val_loss: 2.0617 | running_val_loss: 2.4646 | best_val_loss: 1.6053
┃           2  ┃      1.6066  │     21.17 %  ┃   2.000e-01  │   00:06 min  ┠┈█▒┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.7825 | current_val_loss: 1.6957 | running_val_loss: 2.3878 | best_val_loss: 1.6053
┃           2  ┃      1.6021  │     21.02 %  ┃   2.000e-01  │   00:10 min  ┠┈██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8011 | current_val_loss: 2.5739 | running_val_loss: 2.4064 | best_val_loss: 1.6053
┃           2  ┃      1.6018  │     23.52 %  ┃   2.000e-01  │   00:13 min  ┠┈██▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9429 | current_val_loss: 3.8248 | running_val_loss: 2.5482 | best_val_loss: 1.6053
┃           2  ┃      1.5984  │     20.55 %  ┃   2.000e-01  │   00:16 min  ┠┈███▒┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9422 | current_val_loss: 2.5415 | running_val_loss: 2.5475 | best_val_loss: 1.6053
┃           2  ┃      1.5730  │     24.22 %  ┃   2.000e-01  │   00:19 min  ┠┈████░┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.8850 | current_val_loss: 1.9749 | running_val_loss: 2.4903 | best_val_loss: 1.6053
┃           2  ┃      1.5865  │     23.67 %  ┃   2.000e-01  │   00:22 min  ┠┈█████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.0143 | current_val_loss: 3.7833 | running_val_loss: 2.6196 | best_val_loss: 1.6053
┃           2  ┃      1.6962  │     19.61 %  ┃   2.000e-01  │   00:25 min  ┠┈█████▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9455 | current_val_loss: 1.9317 | running_val_loss: 2.5508 | best_val_loss: 1.6053
┃           2  ┃      1.6069  │     20.70 %  ┃   2.000e-01  │   00:28 min  ┠┈██████▒┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -0.9225 | current_val_loss: 2.3205 | running_val_loss: 2.5278 | best_val_loss: 1.6053
┃           2  ┃      1.5963  │     24.30 %  ┃   2.000e-01  │   00:31 min  ┠┈███████░┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.4963 | current_val_loss: 8.2661 | running_val_loss: 3.1016 | best_val_loss: 1.6053
┃           2  ┃      1.7354  │     17.42 %  ┃   2.000e-01  │   00:34 min  ┠┈████████┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.4333 | current_val_loss: 2.4715 | running_val_loss: 3.0386 | best_val_loss: 1.6053
┃           2  ┃      1.7210  │     17.58 %  ┃   2.000e-01  │   00:38 min  ┠┈████████▓┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┨Adaptive alpha: 0.0000 | Δ: -1.3177 | current_val_loss: 1.8827 | running_val_loss: 2.9230 | best_val_loss: 1.6053
